FECHA_CORTE;UUID;FACULTAD;ESPECIALIDAD;MODALIDAD;NIVEL_ACADEMICO;ANNIO_POSTULACION;DERPARTAMENTO;PROVINCIA;DISTRITO;DEPARTAMENTO_ORIGEN;PROVINCIA_ORIGEN;DISTRITO_ORIGEN;COLEGIO;SEXO;DISCAPACIDAD;ETNIA
20240626;5ab75aca444ac09b5c37d2084b82f825;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;Otra Institucion;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;cc4c4c4065f2515d82a16997499d94a1;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Filosofía;Titulados o Graduados;PREGRADO;2023-1;LIMA           ;LIMA                                    ;COMAS                                                       ;LIMA           ;LIMA                                    ;COMAS                                                       ;RAMON CASTILLA;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;f0d2a361c81cc30ddfaf2c15e16290e9;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;RIMAC                                                       ;MARIA PARADO DE BELLIDO;F;NINGUNA;MESTIZO
20240626;7814a5b46753b46fe424a4a7c045e14c;FACULTAD DE CIENCIAS;P.E.E. Química, Física y Biología;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;PLANTELES DE APLICACION DE UNE;M;NINGUNA;MESTIZO
20240626;dd2797ce6c0f72f9a362e734168d6be0;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Lengua Española;Prueba General de Admisión;PREGRADO;2023-1;ANCASH         ;POMABAMBA                               ;POMABAMBA                                                   ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;DEUNI;M;NINGUNA;MESTIZO
20240626;70d54a2725ed0c278258d57d5d9fc555;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Música;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;MIRAFLORES                                                  ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;LA SORBONA DE LIMA;M;NINGUNA;MESTIZO
20240626;4741629b8e5e2c9c1753e5aef303f614;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1257 REINO UNIDO DE GRAN BRETAÑA;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;a66ad4bd910dea55385c95a332c96ef0;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;VILLA MARIA DEL TRIUNFO                                     ;7057 SOB.ORDEN MILITAR DE MALTA;F;NINGUNA;MESTIZO
20240626;94781fe3941f2c68ae4792bdcdb97694;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Francés;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;1190 FELIPE HUAMAN POMA DE AYALA;F;NINGUNA;NEGRO/MORENO/ZAMBO/MULATO/PUEBLO AFROPERUANO O AFRODESCENDIENTE
20240626;6bb3c34139f1ff7f41c55bb4bb70d69c;FACULTAD DE TECNOLOGÍA;P.E.E. Telecomunicaciones e Informática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;0053 SAN VICENTE DE PAUL;M;NINGUNA;MESTIZO
20240626;004830a6334740467379b8e49c71294a;FACULTAD DE CIENCIAS;P.E.E. Biología - Ciencias Naturales;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;SAN MARTIN DE PORRES                                        ;3087;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;8157af09fbe4ec6acbc4805fd0a193f7;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Alemán;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;Otra Institucion;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;ef482f99cc03985f46a15a5ace5ee611;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;1190 FELIPE HUAMAN POMA DE AYALA;F;NINGUNA;QUECHUA
20240626;b60cf26dae8781f3b4cc424b3a5a74d7;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E Educación Básica Alternativa -Educ. Primaria;Prueba General de Admisión;PREGRADO;2023-1;JUNIN          ;CHANCHAMAYO                             ;PICHANAQUI                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;5074 ALCIDES SPELUCIN VEGA;M;NINGUNA;OTROS
20240626;18650af74a87cf058d8b6ab1a1f99b4d;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;LIMA                                                        ;1244 MICAELA BASTIDAS;F;NINGUNA;MESTIZO
20240626;01aff49c50519d278cf2a339ead1b8df;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Artes Plásticas;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;EDELMIRA DEL PANDO;F;NINGUNA;MESTIZO
20240626;3e4af1029acf736bf632962c09b73ba3;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Música;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;HUAROCHIRI                              ;SAN MATEO                                                   ;LIMA           ;LIMA                                    ;ATE                                                         ;SAN MATEO DE HUANCHOR;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;9aa8ad590961389e9ca346872cf636a0;FACULTAD DE EDUCACIÓN INICIAL;P.E.E Educación Inicial - Discapacidad Intelectual;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;ad9dc39d2560eaccde0ad2a5f734d246;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2023-1;HUANCAVELICA   ;CHURCAMPA                               ;CHINCHIHUASI                                                ;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;TUPAC AMARU;M;NINGUNA;MESTIZO
20240626;049b080d7fa9c5ea8ba697463254bfc6;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología Textil;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;0051 JOSE F. SANCHEZ CARRION;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;93f8daa87bc34273f2f77c56a68b1113;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;1190 FELIPE HUAMAN POMA DE AYALA;F;NINGUNA;MESTIZO
20240626;d58dd16be99a48f826a5ede646ea3ed5;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;LIMA           ;LIMA                                    ;PACHACAMAC                                                  ;7263 ROXANITA CASTRO WITTING;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;b5c2cf9256c8601502f4b0b7f1a9866a;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;CAJATAMBO                               ;COPA                                                        ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;d400f546d2f11b03d67a97ff3174e68a;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;1226;F;NINGUNA;MESTIZO
20240626;ab980cab2d9a198af7f0d4338ac05a8a;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Teatro;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;CIBERT- UNI DE ATE VITARTE;F;NINGUNA;MESTIZO
20240626;7df45b02df820de28c42f7f9b17e8273;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Francés;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;APOSTOL SAN PEDRO;F;NINGUNA;OTROS
20240626;e5adb3579cdca89ffd9bb573bb423467;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2023-1;APURIMAC       ;ANDAHUAYLAS                             ;SAN JERONIMO                                                ;LIMA           ;LIMA                                    ;LA VICTORIA                                                 ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;99437d44579737c6c2f40ba640827add;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;ANTENOR ORREGO ESPINOZA;F;NINGUNA;OTROS
20240626;8633673ca6280f9c7896127f86de10d9;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;INDEPENDENCIA                                               ;Otra Institucion;M;NINGUNA;OTROS
